location,topic,topic_num,titles,urls,lat,long,category,world_score,canada_score,bc_score,image_urls
Ottawa,canada canadians flights traveller borders airlines country air ,19,"['Feds promise recovery will focus on people hurt most by COVID-19 economic crisis', 'Shuttered Service Canada centres to slowly reopen with new COVID-19 measures', 'Canadian artists, writers, performers call for national basic income', 'CBC News', 'National Gallery of Canada reopens this weekend with free admission']","['https://www.tricitynews.com/covid-19/feds-promise-recovery-will-focus-on-people-hurt-most-by-covid-19-economic-crisis-1.24166966', 'https://www.tricitynews.com/covid-19/shuttered-service-canada-centres-to-slowly-reopen-with-new-covid-19-measures-1.24166355', 'https://www.cp24.com/entertainment-news/canadian-artists-writers-performers-call-for-national-basic-income-1.5028645', 'https://www.cbc.ca/news/local', 'https://ottawa.ctvnews.ca/national-gallery-of-canada-reopens-this-weekend-with-free-admission-1.5028261']",45.421106,-75.690308,covid-19,86.0,57.0,10.0,"['https://www.tricitynews.com/covid-19/feds-promise-recovery-will-focus-on-people-hurt-most-by-covid-19-economic-crisis-1.24166966', 'https://www.tricitynews.com/covid-19/shuttered-service-canada-centres-to-slowly-reopen-with-new-covid-19-measures-1.24166355', 'https://www.cp24.com/entertainment-news/canadian-artists-writers-performers-call-for-national-basic-income-1.5028645', 'https://www.cbc.ca/news/local', 'https://ottawa.ctvnews.ca/national-gallery-of-canada-reopens-this-weekend-with-free-admission-1.5028261']"
Paris,canada canadians flights traveller borders airlines country air ,19,"['WestJet increasing service for August, but still remains below a year ago']",['https://www.cp24.com/news/westjet-increasing-service-for-august-but-still-remains-below-a-year-ago-1.5023231'],48.8566969,2.3514616000000004,covid-19,86.0,57.0,10.0,['https://www.cp24.com/news/westjet-increasing-service-for-august-but-still-remains-below-a-year-ago-1.5023231']
Parks Canada,canada canadians flights traveller borders airlines country air ,19,['Interpreters and historic building access offered again at Fort Langley National Historic Site – Langley Advance Times'],['https://www.langleyadvancetimes.com/entertainment/interpreters-and-historic-building-access-back-at-fort-langley-national-historic-site/'],52.877320350000005,-118.08082874147335,covid-19,86.0,57.0,10.0,['https://www.langleyadvancetimes.com/entertainment/interpreters-and-historic-building-access-back-at-fort-langley-national-historic-site/']
Philadelphia,canada canadians flights traveller borders airlines country air ,19,"['Spirit Airlines employees beaten with metal signs, shoes, bottled over delayed flight']",['https://www.cp24.com/news/spirit-airlines-employees-beaten-with-metal-signs-shoes-bottled-over-delayed-flight-1.5026862'],39.9527237,-75.16352619999999,covid-19,86.0,57.0,10.0,['https://www.cp24.com/news/spirit-airlines-employees-beaten-with-metal-signs-shoes-bottled-over-delayed-flight-1.5026862']
Puerto Rico,canada canadians flights traveller borders airlines country air ,19,['Five questions with the Anguilla Tourist Board'],['https://www.vancourier.com/living/five-questions-with-the-anguilla-tourist-board-1.24140779'],18.2214149,-66.41328179513847,covid-19,86.0,57.0,10.0,['https://www.vancourier.com/living/five-questions-with-the-anguilla-tourist-board-1.24140779']
Quebec,canada canadians flights traveller borders airlines country air ,19,"['Campbellton mayor urges creation of border bubble to include some of Quebec', ""'Plate-shaming' is happening in Atlantic Canada as locals fear those from outside the 'bubble'""]","['https://atlantic.ctvnews.ca/campbellton-mayor-urges-creation-of-border-bubble-to-include-some-of-quebec-1.5027848', 'https://www.ctvnews.ca/canada/plate-shaming-is-happening-in-atlantic-canada-as-locals-fear-those-from-outside-the-bubble-1.5021203']",52.4760892,-71.8258668,covid-19,86.0,57.0,10.0,"['https://atlantic.ctvnews.ca/campbellton-mayor-urges-creation-of-border-bubble-to-include-some-of-quebec-1.5027848', 'https://www.ctvnews.ca/canada/plate-shaming-is-happening-in-atlantic-canada-as-locals-fear-those-from-outside-the-bubble-1.5021203']"
Quebec City,canada canadians flights traveller borders airlines country air ,19,['Human clinical trials begin for Quebec-made COVID-19 vaccine candidate'],['https://www.cp24.com/news/human-clinical-trials-begin-for-quebec-made-covid-19-vaccine-candidate-1.5023230'],46.8259601,-71.23522259999999,covid-19,86.0,57.0,10.0,['https://www.cp24.com/news/human-clinical-trials-begin-for-quebec-made-covid-19-vaccine-candidate-1.5023230']
Richmond,canada canadians flights traveller borders airlines country air ,19,"['Canadian Tire Corporation reduces hours, closes stores due to COVID-19', 'International figure skating event, set to be held in Richmond, cancelled', 'The KEB Hana Bank Canada advantage']","['https://www.richmond-news.com/business/canadian-tire-corporation-reduces-hours-closes-stores-due-to-covid-19-1.24101875', 'https://www.richmond-news.com/sports/international-figure-skating-event-set-to-be-held-in-richmond-cancelled-1.24144065', 'https://www.richmond-news.com/standout/the-keb-hana-bank-canada-advantage-1.2341473']",37.5385087,-77.43428,covid-19,86.0,57.0,10.0,"['https://www.richmond-news.com/business/canadian-tire-corporation-reduces-hours-closes-stores-due-to-covid-19-1.24101875', 'https://www.richmond-news.com/sports/international-figure-skating-event-set-to-be-held-in-richmond-cancelled-1.24144065', 'https://www.richmond-news.com/standout/the-keb-hana-bank-canada-advantage-1.2341473']"
Seattle,canada canadians flights traveller borders airlines country air ,19,['Seattle cruise line sells 4 ships; cruise ban extended'],['https://vancouverisland.ctvnews.ca/seattle-cruise-line-sells-4-ships-cruise-ban-extended-1.5028409'],47.6038321,-122.3300624,covid-19,86.0,57.0,10.0,['https://vancouverisland.ctvnews.ca/seattle-cruise-line-sells-4-ships-cruise-ban-extended-1.5028409']
Spain,canada canadians flights traveller borders airlines country air ,19,['British Airways retires entire fleet of iconic Boeing 747s'],['https://www.thestar.com/wsj/business/2020/07/17/british-airways-retires-entire-fleet-of-iconic-boeing-747s.html'],39.3262345,-4.838064900000001,covid-19,86.0,57.0,10.0,['https://www.thestar.com/wsj/business/2020/07/17/british-airways-retires-entire-fleet-of-iconic-boeing-747s.html']
Tansey,canada canadians flights traveller borders airlines country air ,19,['Sask. entomologist warns gardeners to watch for Red Lily Leaf Beetle'],['http://regina.ctvnews.ca/sask-entomologist-warns-gardeners-to-watch-for-red-lily-leaf-beetle-1.5025795'],31.8265562,-92.382085,covid-19,86.0,57.0,10.0,['http://regina.ctvnews.ca/sask-entomologist-warns-gardeners-to-watch-for-red-lily-leaf-beetle-1.5025795']
Thornhill,canada canadians flights traveller borders airlines country air ,19,"['Latest Breaking News, Headlines & Updates | National Post']",['https://nationalpost.com/category/news/'],38.2884032,-85.6257945,covid-19,86.0,57.0,10.0,['https://nationalpost.com/category/news/']
Toronto,canada canadians flights traveller borders airlines country air ,19,"['Via to temporarily layoff about 1,000 workers as pandemic impacts its business', 'WEDNESDAY, JULY 15, 2020 Ad', 'WEDNESDAY, JULY 8, 2020 Ad', '2 more Sask. bound flights had COVID-19 cases on board', 'Flights into Regina had passengers who tested positive for COVID-19']","['https://www.tricitynews.com/covid-19/via-to-temporarily-layoff-about-1-000-workers-as-pandemic-impacts-its-business-1.24167045', 'http://local.nationalpost.com/toronto-ca-on/rsm-canada-limited-647-730-3728/2020-07-15-11207911-in-the-matter-of-the-bankruptcy-of-2305992-ontario-inc-notice-to-creditors-of-first-meeting-notice-is-hereby-given-that-the-bankruptcy-of-2305992-ontario-inc-dot-formerly-operating-at-21-roysun-rd-unit-17-vaughan-ontario-occurred-on-the', 'http://local.nationalpost.com/toronto-ca-on/rsm-canada-limited-647-726-0496/2020-07-08-11199277-in-the-matter-of-the-bankruptcy-of-newgen-restaurant-services-inc-notice-to-creditors-of-first-meeting-is-hereby-given-that-the-bankruptcy-of-newgen-restaurant-services-inc-dot-formerly-operating-as-smith-bros-steakhouse-tavern-at-880-n', 'https://regina.ctvnews.ca/2-more-sask-bound-flights-had-covid-19-cases-on-board-1.5028720', 'https://www.therecord.com/ts/news/canada/2020/07/14/flights-into-regina-had-passengers-who-tested-positive-for-covid-19.html']",43.6534817,-79.38393470000001,covid-19,86.0,57.0,10.0,"['https://www.tricitynews.com/covid-19/via-to-temporarily-layoff-about-1-000-workers-as-pandemic-impacts-its-business-1.24167045', 'http://local.nationalpost.com/toronto-ca-on/rsm-canada-limited-647-730-3728/2020-07-15-11207911-in-the-matter-of-the-bankruptcy-of-2305992-ontario-inc-notice-to-creditors-of-first-meeting-notice-is-hereby-given-that-the-bankruptcy-of-2305992-ontario-inc-dot-formerly-operating-at-21-roysun-rd-unit-17-vaughan-ontario-occurred-on-the', 'http://local.nationalpost.com/toronto-ca-on/rsm-canada-limited-647-726-0496/2020-07-08-11199277-in-the-matter-of-the-bankruptcy-of-newgen-restaurant-services-inc-notice-to-creditors-of-first-meeting-is-hereby-given-that-the-bankruptcy-of-newgen-restaurant-services-inc-dot-formerly-operating-as-smith-bros-steakhouse-tavern-at-880-n', 'https://regina.ctvnews.ca/2-more-sask-bound-flights-had-covid-19-cases-on-board-1.5028720', 'https://www.therecord.com/ts/news/canada/2020/07/14/flights-into-regina-had-passengers-who-tested-positive-for-covid-19.html']"
U.K.,canada canadians flights traveller borders airlines country air ,19,['Jumbos retired: British Airways bids farewell to Boeing 747s'],['https://www.ctvnews.ca/business/jumbos-retired-british-airways-bids-farewell-to-boeing-747s-1.5028110'],54.7023545,-3.2765752999999997,covid-19,86.0,57.0,10.0,['https://www.ctvnews.ca/business/jumbos-retired-british-airways-bids-farewell-to-boeing-747s-1.5028110']
U.S.,canada canadians flights traveller borders airlines country air ,19,"[""America's worsening COVID-19 crisis has some Canadians barring the border door"", 'Meet the one-stop booking experts for Whistler Blackcomb', 'Turbulence in Canadian opinion on airlines COVID-19 response: poll', 'Turbulence in Canadian opinion on airlines COVID-19 response: poll – North Delta Reporter', ""Trump's travel ban having 'profound' impact on research, Canadian academics say""]","['https://www.tricitynews.com/covid-19/america-s-worsening-covid-19-crisis-has-some-canadians-barring-the-border-door-1.24168211', 'https://www.vancourier.com/standout/meet-the-one-stop-booking-experts-for-whistler-blackcomb-1.6773800', 'https://www.tricitynews.com/covid-19/turbulence-in-canadian-opinion-on-airlines-covid-19-response-poll-1.24166038', 'https://www.northdeltareporter.com/trending-now/turbulence-in-canadian-opinion-on-airlines-covid-19-response-poll/', 'https://www.vancouverobserver.com/news/trumps-travel-ban-having-profound-impact-research-canadian-academics-say']",45.1895845,-88.73215845,covid-19,86.0,57.0,10.0,"['https://www.tricitynews.com/covid-19/america-s-worsening-covid-19-crisis-has-some-canadians-barring-the-border-door-1.24168211', 'https://www.vancourier.com/standout/meet-the-one-stop-booking-experts-for-whistler-blackcomb-1.6773800', 'https://www.tricitynews.com/covid-19/turbulence-in-canadian-opinion-on-airlines-covid-19-response-poll-1.24166038', 'https://www.northdeltareporter.com/trending-now/turbulence-in-canadian-opinion-on-airlines-covid-19-response-poll/', 'https://www.vancouverobserver.com/news/trumps-travel-ban-having-profound-impact-research-canadian-academics-say']"
US,canada canadians flights traveller borders airlines country air ,19,"[""Trump spokesperson on border closure: 'Not sure why you would want to go to Canada'""]",['https://nationalpost.com/news/trump-spokesperson-on-border-closure-not-sure-why-you-would-want-to-go-to-canada/wcm/a7084c94-18df-4c48-b147-c3298355e627/'],39.7837304,-100.4458825,covid-19,86.0,57.0,10.0,['https://nationalpost.com/news/trump-spokesperson-on-border-closure-not-sure-why-you-would-want-to-go-to-canada/wcm/a7084c94-18df-4c48-b147-c3298355e627/']
Utah,canada canadians flights traveller borders airlines country air ,19,['Travel: Five questions with the Utah Office of Tourism'],['https://www.vancourier.com/living/travel-five-questions-with-the-utah-office-of-tourism-1.24153543'],39.4225192,-111.71435840000001,covid-19,86.0,57.0,10.0,['https://www.vancourier.com/living/travel-five-questions-with-the-utah-office-of-tourism-1.24153543']
Vancouver,canada canadians flights traveller borders airlines country air ,19,"['Enjoy palm trees, cabanas and a complimentary night at Fairmont Pacific Rim', 'Air Canada, WestJet to drop physical distancing policies as air travel ticks up', 'What the thunder? Why we hear it so seldom in Vancouver', 'COVID-19 exposure confirmed on flights into Edmonton', 'Air conditioning: no longer a “nice-to-have”']","['https://www.vancourier.com/living/enjoy-palm-trees-cabanas-and-a-complimentary-night-at-fairmont-pacific-rim-1.24144765', 'https://www.cp24.com/news/air-canada-westjet-to-drop-physical-distancing-policies-as-air-travel-ticks-up-1.5001603', 'https://www.vancourier.com/news/what-the-thunder-why-we-hear-it-so-seldom-in-vancouver-1.23261025', 'https://edmonton.ctvnews.ca/covid-19-exposure-confirmed-on-flights-into-edmonton-1.5026827', 'https://www.vancourier.com/standout/air-conditioning-no-longer-a-nice-to-have-1.2292073']",49.2608724,-123.11395290000002,covid-19,86.0,57.0,10.0,"['https://www.vancourier.com/living/enjoy-palm-trees-cabanas-and-a-complimentary-night-at-fairmont-pacific-rim-1.24144765', 'https://www.cp24.com/news/air-canada-westjet-to-drop-physical-distancing-policies-as-air-travel-ticks-up-1.5001603', 'https://www.vancourier.com/news/what-the-thunder-why-we-hear-it-so-seldom-in-vancouver-1.23261025', 'https://edmonton.ctvnews.ca/covid-19-exposure-confirmed-on-flights-into-edmonton-1.5026827', 'https://www.vancourier.com/standout/air-conditioning-no-longer-a-nice-to-have-1.2292073']"
White Rock,canada canadians flights traveller borders airlines country air ,19,['Hilarapy joins White Rock’s online Canada Day celebration – North Delta Reporter'],['https://www.northdeltareporter.com/entertainment/hilarapy-joins-white-rocks-online-canada-day-celebration/'],49.0235357,-122.7979246,covid-19,86.0,57.0,10.0,['https://www.northdeltareporter.com/entertainment/hilarapy-joins-white-rocks-online-canada-day-celebration/']
pc.fortmalden.pc@canada.ca,canada canadians flights traveller borders airlines country air ,19,['Fort Malden to reopen on weekends'],['http://windsor.ctvnews.ca/fort-malden-to-reopen-on-weekends-1.5028614'],0.0,0.0,covid-19,86.0,57.0,10.0,['http://windsor.ctvnews.ca/fort-malden-to-reopen-on-weekends-1.5028614']
the United States,canada canadians flights traveller borders airlines country air ,19,"['How to get through YVR in one piece during the holiday season?', 'Mountain bikes recalled due to potential frame cracks', 'Langley Advance Times – Langley News', ""COVID-19 hastens sale of Halifax harbour's iconic Theodore Tugboat""]","['https://www.vancourier.com/living/how-to-get-through-yvr-in-one-piece-during-the-holiday-season-1.24039173', 'https://bc.ctvnews.ca/mountain-bikes-recalled-due-to-potential-frame-cracks-1.5027834', 'https://www.langleyadvancetimes.com/news/page/1851/', 'https://atlantic.ctvnews.ca/covid-19-hastens-sale-of-halifax-harbour-s-iconic-theodore-tugboat-1.5028398']",39.7837304,-100.4458825,covid-19,86.0,57.0,10.0,"['https://www.vancourier.com/living/how-to-get-through-yvr-in-one-piece-during-the-holiday-season-1.24039173', 'https://bc.ctvnews.ca/mountain-bikes-recalled-due-to-potential-frame-cracks-1.5027834', 'https://www.langleyadvancetimes.com/news/page/1851/', 'https://atlantic.ctvnews.ca/covid-19-hastens-sale-of-halifax-harbour-s-iconic-theodore-tugboat-1.5028398']"
